app_id,dependency_name,version,risk_status,risk_type,severity,explanation
APP-004,Npgsql,6.0.11,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-004,EPPlus,5.8.14,Risky,License,Medium,Commercial use requires a paid license – may violate terms if used without license in enterprise context.
APP-004,Microsoft.AspNetCore.SignalR,1.1.0,Risky,Transitive,High,Transitive dependency affected by CVE-2022-29117 (severity: High). Risk is inherited through the dependency chain.
APP-004,Newtonsoft.Json.Bson,1.0.2,Risky,Unmaintained,Low,Library Newtonsoft.Json.Bson has not received updates in over 2 years (last updated: 2021-01-01). May contain unpatched security issues.
APP-005,pyspark,3.3.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,numpy,1.23.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,pandas,1.5.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,scipy,1.10.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,scikit-learn,1.2.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,matplotlib,3.7.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,Pillow,9.4.0,Risky,Vulnerability,High,Version 9.4.0 is affected by CVE-2023-44271 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-005,kafka-python,2.0.2,Risky,Unmaintained,Low,Library kafka-python has not received updates in over 2 years (last updated: 2022-01-01). May contain unpatched security issues.
APP-005,confluent-kafka,2.0.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,boto3,1.26.90,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,s3fs,2023.1.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,pyarrow,11.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,fastparquet,2023.2.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,delta-spark,2.3.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,mlflow,2.1.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,optuna,3.1.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,xgboost,1.7.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,lightgbm,3.3.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,plotly,5.13.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,PyYAML,5.4.1,Risky,Vulnerability,Critical,Version 5.4.1 is affected by CVE-2020-14343 (CVSS severity: Critical). Upgrade to the latest version to remediate.
APP-005,requests,2.28.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,urllib3,1.26.14,Risky,Transitive,High,Transitive dependency affected by CVE-2023-43804 (severity: High). Risk is inherited through the dependency chain.
APP-005,cryptography,38.0.4,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,paramiko,2.12.0,Risky,License,Medium,LGPL-2.1 requires making modifications to this library available in source form.
APP-005,fabric,2.7.1,Risky,Unmaintained,Low,Library fabric has not received updates in over 2 years (last updated: 2023-08-01). May contain unpatched security issues.
APP-005,ipython,8.10.0,Risky,Vulnerability,High,Version 8.10.0 is affected by CVE-2022-21699 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-005,jupyter,1.0.0,Risky,Unmaintained,Low,Library jupyter has not received updates in over 2 years (last updated: 2022-06-01). May contain unpatched security issues.
APP-005,trino,0.320.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,great-expectations,0.16.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,dask,2023.1.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,distributed,2023.1.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,networkx,3.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,statsmodels,0.13.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,sqlalchemy,1.4.46,Risky,Transitive,High,Transitive dependency affected by CVE-2019-7164 (severity: High). Risk is inherited through the dependency chain.
APP-005,alembic,1.9.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,pyspark-stubs,3.0.0.post3,Risky,Unmaintained,Low,Library pyspark-stubs has not received updates in over 2 years (last updated: 2021-11-01). May contain unpatched security issues.
APP-005,setuptools,65.7.0,Risky,Transitive,Medium,Transitive dependency affected by CVE-2022-40897 (severity: Medium). Risk is inherited through the dependency chain.
APP-005,py4j,0.10.9.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,attrs,22.2.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,typing-extensions,4.5.0,Risky,License,Medium,Missing SPDX license identifier – commercial use cannot be verified.
APP-005,multiprocess,0.70.14,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,pydantic,1.10.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,tenacity,8.2.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,pyOpenSSL,22.1.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,grpcio,1.51.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,protobuf,4.22.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,joblib,1.2.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,fsspec,2023.1.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,PyJWT,2.4.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-005,pip,23.0.1,Risky,Unmaintained,Low,Library pip has not received updates in over 2 years (last updated: 2024-02-03). May contain unpatched security issues.
APP-006,github.com/gin-gonic/gin,1.7.4,Risky,Vulnerability,Medium,Version 1.7.4 is affected by CVE-2023-29401 (CVSS severity: Medium). Upgrade to the latest version to remediate.
APP-006,golang.org/x/net,0.1.0,Risky,Vulnerability,High,Version 0.1.0 is affected by CVE-2022-41723 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-006,golang.org/x/sys,0.0.24,Risky,Vulnerability,Medium,Version 0.0.24 is affected by CVE-2022-29526 (CVSS severity: Medium). Upgrade to the latest version to remediate.
APP-006,github.com/gorilla/mux,1.8.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/gorilla/websocket,1.4.2,Risky,Vulnerability,High,Version 1.4.2 is affected by CVE-2020-27813 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-006,github.com/spf13/viper,1.14.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/spf13/cobra,1.6.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/sirupsen/logrus,1.9.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/hashicorp/consul/api,1.18.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/go-redis/redis/v9,9.0.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,google.golang.org/grpc,1.52.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/stretchr/testify,1.8.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/prometheus/client_golang,1.14.0,Risky,Vulnerability,High,Version 1.14.0 is affected by CVE-2022-21698 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-006,go.opentelemetry.io/otel,1.11.2,Risky,Vulnerability,High,Version 1.11.2 is affected by CVE-2023-45142 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-006,go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,0.36.4,Risky,Vulnerability,High,Version 0.36.4 is affected by CVE-2023-47108 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-006,golang.org/x/net,0.14.0,Risky,Vulnerability,High,Version 0.14.0 is affected by CVE-2023-44487 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-006,github.com/gorm-io/gorm,1.25.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/dgrijalva/jwt-go,3.2.0+incompatible,Risky,Unmaintained,Low,Library github.com/dgrijalva/jwt-go has not received updates in over 2 years (last updated: 2021-01-01). May contain unpatched security issues.
APP-006,github.com/golang-jwt/jwt,3.2.2+incompatible,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/google/uuid,1.3.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/hashicorp/go-retryablehttp,0.7.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/rs/zerolog,1.28.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/pkg/errors,0.9.1,Risky,Unmaintained,Low,Library github.com/pkg/errors has not received updates in over 2 years (last updated: 2021-02-01). May contain unpatched security issues.
APP-006,golang.org/x/crypto,0.6.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/shopspring/decimal,1.3.1,Risky,Unmaintained,Low,Library github.com/shopspring/decimal has not received updates in over 2 years (last updated: 2022-08-01). May contain unpatched security issues.
APP-006,github.com/go-playground/validator/v10,10.11.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/cenkalti/backoff/v4,4.2.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/mitchellh/mapstructure,1.5.0,Risky,Unmaintained,Low,Library github.com/mitchellh/mapstructure has not received updates in over 2 years (last updated: 2022-04-29). May contain unpatched security issues.
APP-006,github.com/gin-contrib/sse,0.1.0,Risky,Unmaintained,Low,Library github.com/gin-contrib/sse has not received updates in over 2 years (last updated: 2019-11-01). May contain unpatched security issues.
APP-006,golang-stdlib,1.21.3,Risky,Vulnerability,Critical,Version 1.21.3 is affected by CVE-2024-24790 (CVSS severity: Critical). Upgrade to the latest version to remediate.
APP-006,github.com/ugorji/go/codec,1.2.11,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/jackc/pgx/v5,5.3.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/go-sql-driver/mysql,1.7.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/lib/pq,1.10.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/jmoiron/sqlx,1.3.5,Risky,Unmaintained,Low,Library github.com/jmoiron/sqlx has not received updates in over 2 years (last updated: 2022-01-14). May contain unpatched security issues.
APP-006,github.com/go-chi/chi/v5,5.0.8,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/spf13/cast,1.5.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/hashicorp/go-cleanhttp,0.5.2,Risky,Unmaintained,Low,Library github.com/hashicorp/go-cleanhttp has not received updates in over 2 years (last updated: 2021-08-01). May contain unpatched security issues.
APP-006,github.com/andybalholm/brotli,1.0.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/klauspost/compress,1.15.15,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,golang.org/x/text,0.7.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/bytedance/sonic,1.8.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/chenzhuoyu/base64x,0.0.0-20221115062448,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/twitchyliquid64/golang-asm,0.15.1,Risky,Unmaintained,Low,Library github.com/twitchyliquid64/golang-asm has not received updates in over 2 years (last updated: 2020-10-01). May contain unpatched security issues.
APP-006,github.com/leodido/go-urn,1.2.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/pelletier/go-toml/v2,2.0.6,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/subosito/gotenv,1.4.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/fsnotify/fsnotify,1.6.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-006,github.com/magiconair/properties,1.8.7,Risky,Unmaintained,Low,Library github.com/magiconair/properties has not received updates in over 2 years (last updated: 2022-06-01). May contain unpatched security issues.
APP-006,github.com/spf13/pflag,1.0.5,Risky,Unmaintained,Low,Library github.com/spf13/pflag has not received updates in over 2 years (last updated: 2021-04-23). May contain unpatched security issues.
APP-007,express,4.17.3,Risky,Vulnerability,High,Version 4.17.3 is affected by CVE-2022-24999 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-007,amqplib,0.10.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,mongoose,6.9.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,ioredis,5.3.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,nodemailer,6.9.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,twilio,4.7.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,firebase-admin,11.5.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,bull,4.10.4,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,moment,2.29.3,Risky,Vulnerability,High,Version 2.29.3 is affected by CVE-2022-31129 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-007,lodash,4.17.21,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,axios,1.5.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,jsonwebtoken,8.5.1,Risky,Vulnerability,Critical,Version 8.5.1 is affected by CVE-2022-23529 (CVSS severity: Critical). Upgrade to the latest version to remediate.
APP-007,dotenv,16.0.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,uuid,9.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,cors,2.8.5,Risky,Unmaintained,Low,Library cors has not received updates in over 2 years (last updated: 2020-04-01). May contain unpatched security issues.
APP-007,helmet,7.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,morgan,1.10.0,Risky,Unmaintained,Low,Library morgan has not received updates in over 2 years (last updated: 2021-06-01). May contain unpatched security issues.
APP-007,body-parser,1.20.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,compression,1.7.4,Risky,Unmaintained,Low,Library compression has not received updates in over 2 years (last updated: 2019-03-01). May contain unpatched security issues.
APP-007,pug,3.0.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,ejs,3.1.9,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,handlebars,4.7.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,node-schedule,2.1.1,Risky,Unmaintained,Low,Library node-schedule has not received updates in over 2 years (last updated: 2022-11-01). May contain unpatched security issues.
APP-007,winston,3.8.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,pino,8.11.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,jest,29.4.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,supertest,6.3.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,nodemon,3.0.2,Risky,Vulnerability,Medium,Version 3.0.2 is affected by CVE-2023-49064 (CVSS severity: Medium). Upgrade to the latest version to remediate.
APP-007,semver,7.3.8,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,follow-redirects,1.15.3,Risky,Transitive,Medium,Transitive dependency affected by CVE-2023-26159 (severity: Medium). Risk is inherited through the dependency chain.
APP-007,minimist,1.2.6,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,tough-cookie,4.1.2,Risky,Transitive,Critical,Transitive dependency affected by CVE-2023-26136 (severity: Critical). Risk is inherited through the dependency chain.
APP-007,ws,8.12.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,async,3.2.4,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,mime,3.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,on-finished,2.4.1,Risky,Unmaintained,Low,Library on-finished has not received updates in over 2 years (last updated: 2022-01-01). May contain unpatched security issues.
APP-007,path-to-regexp,0.1.7,Risky,Unmaintained,Low,Library path-to-regexp has not received updates in over 2 years (last updated: 2022-01-01). May contain unpatched security issues.
APP-007,depd,2.0.0,Risky,Unmaintained,Low,Library depd has not received updates in over 2 years (last updated: 2021-12-19). May contain unpatched security issues.
APP-007,accepts,1.3.8,Risky,Unmaintained,Low,Library accepts has not received updates in over 2 years (last updated: 2021-07-01). May contain unpatched security issues.
APP-007,finalhandler,1.2.0,Risky,Unmaintained,Low,Library finalhandler has not received updates in over 2 years (last updated: 2022-07-15). May contain unpatched security issues.
APP-007,protobufjs,7.2.2,Risky,Vulnerability,High,Version 7.2.2 is affected by CVE-2022-25878 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-007,ip,2.0.0,Risky,Transitive,Critical,Transitive dependency affected by CVE-2023-42282 (severity: Critical). Risk is inherited through the dependency chain.
APP-007,glob-parent,6.0.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,chokidar,3.5.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-007,terser,5.14.1,Risky,Vulnerability,High,Version 5.14.1 is affected by CVE-2022-25858 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-007,loader-utils,2.0.2,Risky,Vulnerability,Critical,Version 2.0.2 is affected by CVE-2022-37601 (CVSS severity: Critical). Upgrade to the latest version to remediate.
APP-007,ssri,8.0.0,Risky,Transitive,High,Transitive dependency affected by CVE-2021-27290 (severity: High). Risk is inherited through the dependency chain.
APP-007,json-schema,0.4.0,Risky,License,Medium,Unknown license – cannot verify commercial use rights.
APP-007,ansi-colors,4.1.3,Risky,Unmaintained,Low,Library ansi-colors has not received updates in over 2 years (last updated: 2022-01-01). May contain unpatched security issues.
APP-007,nconf,0.11.0,Risky,Unmaintained,Low,Library nconf has not received updates in over 2 years (last updated: 2021-06-01). May contain unpatched security issues.
APP-008,spring-boot-starter-security,3.0.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-security-core,6.0.3,Risky,Vulnerability,Critical,Version 6.0.3 is affected by CVE-2023-34035 (CVSS severity: Critical). Upgrade to the latest version to remediate.
APP-008,spring-security-web,5.7.4,Risky,Vulnerability,Critical,Version 5.7.4 is affected by CVE-2022-31692 (CVSS severity: Critical). Upgrade to the latest version to remediate.
APP-008,spring-boot-starter-oauth2-resource-server,3.0.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-boot-starter-oauth2-client,3.0.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-core,6.0.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,nimbus-jose-jwt,9.30.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-vault-core,2.3.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,vault-java-driver,5.1.0,Risky,Unmaintained,Low,Library vault-java-driver has not received updates in over 2 years (last updated: 2021-09-01). May contain unpatched security issues.
APP-008,postgresql,42.5.4,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-data-jpa,3.0.4,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,hibernate-core,6.1.7,Risky,License,Medium,LGPL-2.1 copyleft requires sharing source code modifications in commercial applications.
APP-008,jackson-databind,2.14.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,log4j-core,2.20.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,HikariCP,5.0.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-boot-starter-actuator,3.0.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,micrometer-core,1.10.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-session-data-redis,3.0.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,lettuce-core,6.2.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,jjwt-api,0.11.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,jjwt-impl,0.11.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,jjwt-jackson,0.11.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-boot-starter-data-jpa,3.0.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-retry,2.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,resilience4j-spring-boot3,2.0.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,snakeyaml,2.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,commons-lang3,3.12.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,guava,32.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,bcrypt,0.10.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-security-test,6.0.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,lombok,1.18.26,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,mapstruct,1.5.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-boot-starter-validation,3.0.5,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-security-crypto,6.0.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-tx,6.0.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-aop,6.0.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-context,6.0.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-beans,6.0.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,slf4j-api,2.0.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,tomcat-embed-core,10.1.7,Risky,Transitive,High,Transitive dependency affected by CVE-2023-44487 (severity: High). Risk is inherited through the dependency chain.
APP-008,commons-text,1.10.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,logback-classic,1.4.6,Risky,License,Medium,LGPL-2.1 copyleft requires modifications to be open-sourced.
APP-008,spring-web,6.0.7,Risky,Transitive,High,Transitive dependency affected by CVE-2024-22243 (severity: High). Risk is inherited through the dependency chain.
APP-008,commons-collections4,4.4.0,Risky,Unmaintained,Low,Library commons-collections4 has not received updates in over 2 years (last updated: 2019-11-01). May contain unpatched security issues.
APP-008,netty-codec,4.1.86,Risky,Vulnerability,High,Version 4.1.86 is affected by CVE-2021-37136 (CVSS severity: High). Upgrade to the latest version to remediate.
APP-008,spring-security-config,6.0.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-security-oauth2-core,6.0.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,spring-security-oauth2-jose,6.0.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-008,com.google.guava:guava,30.0-jre,Risky,Transitive,High,Transitive dependency affected by CVE-2023-2976 (severity: High). Risk is inherited through the dependency chain.
APP-008,snakeyaml,1.33.0,Risky,Transitive,Critical,Transitive dependency affected by CVE-2022-1471 (severity: Critical). Risk is inherited through the dependency chain.
APP-009,fastapi,0.95.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,uvicorn,0.21.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,pydantic,1.10.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,SQLAlchemy,2.0.7,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,alembic,1.10.3,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,asyncpg,0.27.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,boto3,1.26.100,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,pandas,2.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,openpyxl,3.1.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,reportlab,3.6.12,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,Pillow,9.5.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,requests,2.29.0,Risky,Vulnerability,Medium,Version 2.29.0 is affected by CVE-2023-32681 (CVSS severity: Medium). Upgrade to the latest version to remediate.
APP-009,PyJWT,2.6.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,cryptography,40.0.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,python-multipart,0.0.6,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,httpx,0.24.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,celery,5.3.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,redis,4.5.4,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,jinja2,3.1.2,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,weasyprint,58.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,PyYAML,6.0.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,gunicorn,20.1.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,pytest,7.3.1,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,pytest-asyncio,0.21.0,Safe,None,None,"No known vulnerabilities, license issues, or maintenance concerns detected."
APP-009,httpretty,1.1.4,Risky,Unmaintained,Low,Library httpretty has not received updates in over 2 years (last updated: 2023-01-01). May contain unpatched security issues.
